lbr_σ,rbr_σ,th_α,nIntervals,Power,TypeI
-2.0,7.0,-1.0,50,0.8145,0.073
-1.0,7.0,-1.0,50,0.0595,0.7075
-5.0,8.0,-1.0,50,1.0,1.0
-4.0,8.0,-1.0,50,1.0,0.99
-3.0,8.0,-1.0,50,0.988,0.556
-2.0,8.0,-1.0,50,0.571,0.0585
-1.0,8.0,-1.0,50,0.066,0.8665
-5.0,4.0,0.0,50,1.0,1.0
-4.0,4.0,0.0,50,1.0,1.0
-3.0,4.0,0.0,50,1.0,0.923
-2.0,4.0,0.0,50,0.919,0.054
-1.0,4.0,0.0,50,0.047,0.9225
-5.0,5.0,0.0,50,1.0,1.0
-4.0,5.0,0.0,50,1.0,0.999
-3.0,5.0,0.0,50,0.9975,0.3505
-2.0,5.0,0.0,50,0.356,0.35
-1.0,5.0,0.0,50,0.3405,0.997
-5.0,6.0,0.0,50,1.0,1.0
-4.0,6.0,0.0,50,1.0,0.8385
-3.0,6.0,0.0,50,0.845,0.0375
-2.0,6.0,0.0,50,0.049,0.841
-1.0,6.0,0.0,50,0.813,0.9995
-5.0,7.0,0.0,50,1.0,0.981
-4.0,7.0,0.0,50,0.9805,0.2585
-3.0,7.0,0.0,50,0.2695,0.2595
-2.0,7.0,0.0,50,0.2625,0.9815
-1.0,7.0,0.0,50,0.9805,1.0
-5.0,8.0,0.0,50,0.9985,0.7045
-4.0,8.0,0.0,50,0.685,0.0565
-3.0,8.0,0.0,50,0.0595,0.6845
-2.0,8.0,0.0,50,0.7065,0.9985
-1.0,8.0,0.0,50,0.998,1.0
-5.0,4.0,1.0,50,1.0,1.0
-4.0,4.0,1.0,50,1.0,0.986
-3.0,4.0,1.0,50,0.979,0.0935
-2.0,4.0,1.0,50,0.0875,0.772
-1.0,4.0,1.0,50,0.773,1.0
-5.0,5.0,1.0,50,1.0,0.998
-4.0,5.0,1.0,50,0.9965,0.279
-3.0,5.0,1.0,50,0.2695,0.446
-2.0,5.0,1.0,50,0.428,0.995
-1.0,5.0,1.0,50,0.9955,1.0
-5.0,6.0,1.0,50,1.0,0.525
-4.0,6.0,1.0,50,0.521,0.1815
-3.0,6.0,1.0,50,0.1795,0.9705
-2.0,6.0,1.0,50,0.9695,1.0
-1.0,6.0,1.0,50,1.0,1.0
-5.0,7.0,1.0,50,0.7265,0.0815
-4.0,7.0,1.0,50,0.058,0.835
-3.0,7.0,1.0,50,0.8295,1.0
-2.0,7.0,1.0,50,1.0,1.0
-1.0,7.0,1.0,50,1.0,1.0
-5.0,8.0,1.0,50,0.0585,0.5755
-4.0,8.0,1.0,50,0.56,0.9905
-3.0,8.0,1.0,50,0.991,1.0
-2.0,8.0,1.0,50,1.0,1.0
-1.0,8.0,1.0,50,1.0,1.0
-5.0,4.0,2.0,50,1.0,1.0
-4.0,4.0,2.0,50,1.0,0.806
-3.0,4.0,2.0,50,0.7955,0.113
-2.0,4.0,2.0,50,0.118,0.9655
-1.0,4.0,2.0,50,0.974,1.0
-5.0,5.0,2.0,50,1.0,0.876
-4.0,5.0,2.0,50,0.8895,0.0585
-3.0,5.0,2.0,50,0.062,0.9095
-2.0,5.0,2.0,50,0.9145,1.0
-1.0,5.0,2.0,50,1.0,1.0
-5.0,6.0,2.0,50,0.9445,0.054
-4.0,6.0,2.0,50,0.0675,0.819
-3.0,6.0,2.0,50,0.82,1.0
-2.0,6.0,2.0,50,1.0,1.0
-1.0,6.0,2.0,50,1.0,1.0
-5.0,7.0,2.0,50,0.0825,0.64
-4.0,7.0,2.0,50,0.658,0.9995
-3.0,7.0,2.0,50,0.9985,1.0
-2.0,7.0,2.0,50,1.0,1.0
-1.0,7.0,2.0,50,1.0,1.0
-5.0,8.0,2.0,50,0.5275,0.9935
-4.0,8.0,2.0,50,0.9945,1.0
-3.0,8.0,2.0,50,1.0,1.0
-2.0,8.0,2.0,50,1.0,1.0
-1.0,8.0,2.0,50,1.0,1.0
-5.0,4.0,3.0,50,1.0,0.9995
-4.0,4.0,3.0,50,1.0,0.5565
-3.0,4.0,3.0,50,0.549,0.259
-2.0,4.0,3.0,50,0.279,0.99
-1.0,4.0,3.0,50,0.9955,1.0
-5.0,5.0,3.0,50,1.0,0.648
-4.0,5.0,3.0,50,0.676,0.1905
-3.0,5.0,3.0,50,0.1955,0.9815
-2.0,5.0,3.0,50,0.9735,1.0
-1.0,5.0,3.0,50,1.0,1.0
-5.0,6.0,3.0,50,0.7395,0.122
-4.0,6.0,3.0,50,0.127,0.9575
-3.0,6.0,3.0,50,0.9625,1.0
-2.0,6.0,3.0,50,1.0,1.0
-1.0,6.0,3.0,50,1.0,1.0
-5.0,7.0,3.0,50,0.0905,0.9185
-4.0,7.0,3.0,50,0.9245,1.0
-3.0,7.0,3.0,50,1.0,1.0
-2.0,7.0,3.0,50,1.0,1.0
-1.0,7.0,3.0,50,1.0,1.0
-5.0,8.0,3.0,50,0.8695,0.9995
-4.0,8.0,3.0,50,1.0,1.0
-3.0,8.0,3.0,50,1.0,1.0
-2.0,8.0,3.0,50,1.0,1.0
-1.0,8.0,3.0,50,1.0,1.0
-5.0,4.0,-3.0,80,1.0,1.0
-4.0,4.0,-3.0,80,1.0,1.0
-3.0,4.0,-3.0,80,1.0,1.0
-2.0,4.0,-3.0,80,1.0,0.992
-1.0,4.0,-3.0,80,0.993,0.271
-5.0,5.0,-3.0,80,1.0,1.0
-4.0,5.0,-3.0,80,1.0,1.0
-3.0,5.0,-3.0,80,1.0,1.0
-2.0,5.0,-3.0,80,1.0,0.9805
-1.0,5.0,-3.0,80,0.9835,0.1995
-5.0,6.0,-3.0,80,1.0,1.0
-4.0,6.0,-3.0,80,1.0,1.0
-3.0,6.0,-3.0,80,1.0,1.0
-2.0,6.0,-3.0,80,1.0,0.9625
-1.0,6.0,-3.0,80,0.9575,0.1275
-5.0,7.0,-3.0,80,1.0,1.0
-4.0,7.0,-3.0,80,1.0,1.0
-3.0,7.0,-3.0,80,1.0,1.0
-2.0,7.0,-3.0,80,1.0,0.923
-1.0,7.0,-3.0,80,0.9185,0.09
-5.0,8.0,-3.0,80,1.0,1.0
-4.0,8.0,-3.0,80,1.0,1.0
-3.0,8.0,-3.0,80,1.0,1.0
-2.0,8.0,-3.0,80,1.0,0.877
-1.0,8.0,-3.0,80,0.881,0.0635
-5.0,4.0,-2.0,80,1.0,1.0
-4.0,4.0,-2.0,80,1.0,1.0
-3.0,4.0,-2.0,80,1.0,1.0
-2.0,4.0,-2.0,80,1.0,0.9695
-1.0,4.0,-2.0,80,0.9645,0.105
-5.0,5.0,-2.0,80,1.0,1.0
-4.0,5.0,-2.0,80,1.0,1.0
-3.0,5.0,-2.0,80,1.0,1.0
-2.0,5.0,-2.0,80,1.0,0.8935
-1.0,5.0,-2.0,80,0.92,0.055
-5.0,6.0,-2.0,80,1.0,1.0
-4.0,6.0,-2.0,80,1.0,1.0
-3.0,6.0,-2.0,80,1.0,1.0
-2.0,6.0,-2.0,80,0.999,0.816
-1.0,6.0,-2.0,80,0.8145,0.063
-5.0,7.0,-2.0,80,1.0,1.0
-4.0,7.0,-2.0,80,1.0,1.0
-3.0,7.0,-2.0,80,1.0,0.9975
-2.0,7.0,-2.0,80,0.9985,0.6555
-1.0,7.0,-2.0,80,0.65,0.092
-5.0,8.0,-2.0,80,1.0,1.0
-4.0,8.0,-2.0,80,1.0,1.0
-3.0,8.0,-2.0,80,1.0,0.994
-2.0,8.0,-2.0,80,0.992,0.4875
-1.0,8.0,-2.0,80,0.5125,0.15
-5.0,4.0,-1.0,80,1.0,1.0
-4.0,4.0,-1.0,80,1.0,1.0
-3.0,4.0,-1.0,80,1.0,1.0
-2.0,4.0,-1.0,80,1.0,0.7615
-1.0,4.0,-1.0,80,0.7605,0.087
-5.0,5.0,-1.0,80,1.0,1.0
-4.0,5.0,-1.0,80,1.0,1.0
-3.0,5.0,-1.0,80,1.0,0.9955
-2.0,5.0,-1.0,80,0.9965,0.4625
-1.0,5.0,-1.0,80,0.423,0.287
-5.0,6.0,-1.0,80,1.0,1.0
-4.0,6.0,-1.0,80,1.0,1.0
-3.0,6.0,-1.0,80,1.0,0.962
-2.0,6.0,-1.0,80,0.963,0.174
-1.0,6.0,-1.0,80,0.1905,0.5245
-5.0,7.0,-1.0,80,1.0,1.0
-4.0,7.0,-1.0,80,1.0,0.9995
-3.0,7.0,-1.0,80,0.9995,0.814
-2.0,7.0,-1.0,80,0.8225,0.0575
-1.0,7.0,-1.0,80,0.062,0.739
-5.0,8.0,-1.0,80,1.0,1.0
-4.0,8.0,-1.0,80,1.0,0.9885
-3.0,8.0,-1.0,80,0.9905,0.563
-2.0,8.0,-1.0,80,0.586,0.052
-1.0,8.0,-1.0,80,0.0595,0.8785
-5.0,4.0,0.0,80,1.0,1.0
-4.0,4.0,0.0,80,1.0,1.0
-3.0,4.0,0.0,80,1.0,0.922
-2.0,4.0,0.0,80,0.9215,0.0575
-1.0,4.0,0.0,80,0.0555,0.9225
-5.0,5.0,0.0,80,1.0,1.0
-4.0,5.0,0.0,80,1.0,0.996
-3.0,5.0,0.0,80,0.9975,0.3585
-2.0,5.0,0.0,80,0.334,0.3445
-1.0,5.0,0.0,80,0.346,0.997
-5.0,6.0,0.0,80,1.0,1.0
-4.0,6.0,0.0,80,1.0,0.822
-3.0,6.0,0.0,80,0.8085,0.0545
-2.0,6.0,0.0,80,0.045,0.836
-1.0,6.0,0.0,80,0.829,1.0
-5.0,7.0,0.0,80,1.0,0.9775
-4.0,7.0,0.0,80,0.98,0.2885
-3.0,7.0,0.0,80,0.2645,0.293
-2.0,7.0,0.0,80,0.267,0.9805
-1.0,7.0,0.0,80,0.98,1.0
-5.0,8.0,0.0,80,0.9975,0.694
-4.0,8.0,0.0,80,0.7135,0.054
-3.0,8.0,0.0,80,0.0425,0.723
-2.0,8.0,0.0,80,0.689,0.9975
-1.0,8.0,0.0,80,0.9985,1.0
-5.0,4.0,1.0,80,1.0,1.0
-4.0,4.0,1.0,80,1.0,0.981
-3.0,4.0,1.0,80,0.9785,0.0945
-2.0,4.0,1.0,80,0.0925,0.7705
-1.0,4.0,1.0,80,0.7765,1.0
-5.0,5.0,1.0,80,1.0,0.9975
-4.0,5.0,1.0,80,0.995,0.2815
-3.0,5.0,1.0,80,0.285,0.422
-2.0,5.0,1.0,80,0.4385,0.9975
-1.0,5.0,1.0,80,0.997,1.0
-5.0,6.0,1.0,80,0.999,0.529
-4.0,6.0,1.0,80,0.51,0.1665
-3.0,6.0,1.0,80,0.1625,0.9675
-2.0,6.0,1.0,80,0.964,1.0
-1.0,6.0,1.0,80,1.0,1.0
-5.0,7.0,1.0,80,0.7345,0.055
-4.0,7.0,1.0,80,0.06,0.841
-3.0,7.0,1.0,80,0.817,1.0
-2.0,7.0,1.0,80,0.9995,1.0
-1.0,7.0,1.0,80,1.0,1.0
-5.0,8.0,1.0,80,0.059,0.5685
-4.0,8.0,1.0,80,0.553,0.9925
-3.0,8.0,1.0,80,0.9915,1.0
-2.0,8.0,1.0,80,1.0,1.0
-1.0,8.0,1.0,80,1.0,1.0
-5.0,4.0,2.0,80,1.0,1.0
-4.0,4.0,2.0,80,1.0,0.7905
-3.0,4.0,2.0,80,0.796,0.112
-2.0,4.0,2.0,80,0.1255,0.9695
-1.0,4.0,2.0,80,0.9695,1.0
-5.0,5.0,2.0,80,1.0,0.878
-4.0,5.0,2.0,80,0.8925,0.0595
-3.0,5.0,2.0,80,0.0725,0.915
-2.0,5.0,2.0,80,0.901,1.0
-1.0,5.0,2.0,80,1.0,1.0
-5.0,6.0,2.0,80,0.936,0.0615
-4.0,6.0,2.0,80,0.0555,0.801
-3.0,6.0,2.0,80,0.8125,0.9995
-2.0,6.0,2.0,80,1.0,1.0
-1.0,6.0,2.0,80,1.0,1.0
-5.0,7.0,2.0,80,0.091,0.647
-4.0,7.0,2.0,80,0.6545,0.998
-3.0,7.0,2.0,80,0.999,1.0
-2.0,7.0,2.0,80,1.0,1.0
-1.0,7.0,2.0,80,1.0,1.0
-5.0,8.0,2.0,80,0.5245,0.993
-4.0,8.0,2.0,80,0.9895,1.0
-3.0,8.0,2.0,80,1.0,1.0
-2.0,8.0,2.0,80,1.0,1.0
-1.0,8.0,2.0,80,1.0,1.0
-5.0,4.0,3.0,80,1.0,1.0
-4.0,4.0,3.0,80,0.999,0.574
-3.0,4.0,3.0,80,0.5475,0.2795
-2.0,4.0,3.0,80,0.292,0.9945
-1.0,4.0,3.0,80,0.9925,1.0
-5.0,5.0,3.0,80,1.0,0.661
-4.0,5.0,3.0,80,0.6545,0.1885
-3.0,5.0,3.0,80,0.1945,0.9805
-2.0,5.0,3.0,80,0.9815,1.0
-1.0,5.0,3.0,80,1.0,1.0
-5.0,6.0,3.0,80,0.7415,0.1275
-4.0,6.0,3.0,80,0.1195,0.9555
-3.0,6.0,3.0,80,0.951,1.0
-2.0,6.0,3.0,80,1.0,1.0
-1.0,6.0,3.0,80,1.0,1.0
-5.0,7.0,3.0,80,0.094,0.9295
-4.0,7.0,3.0,80,0.9145,1.0
-3.0,7.0,3.0,80,1.0,1.0
-2.0,7.0,3.0,80,1.0,1.0
-1.0,7.0,3.0,80,1.0,1.0
-5.0,8.0,3.0,80,0.8785,0.9995
-4.0,8.0,3.0,80,0.9995,1.0
-3.0,8.0,3.0,80,1.0,1.0
-2.0,8.0,3.0,80,1.0,1.0
-1.0,8.0,3.0,80,1.0,1.0
-5.0,4.0,-3.0,100,1.0,1.0
-4.0,4.0,-3.0,100,1.0,1.0
-3.0,4.0,-3.0,100,1.0,1.0
-2.0,4.0,-3.0,100,1.0,0.9915
-1.0,4.0,-3.0,100,0.9915,0.293
-5.0,5.0,-3.0,100,1.0,1.0
-4.0,5.0,-3.0,100,1.0,1.0
-3.0,5.0,-3.0,100,1.0,1.0
-2.0,5.0,-3.0,100,1.0,0.9765
-1.0,5.0,-3.0,100,0.978,0.1835
-5.0,6.0,-3.0,100,1.0,1.0
-4.0,6.0,-3.0,100,1.0,1.0
-3.0,6.0,-3.0,100,1.0,1.0
-2.0,6.0,-3.0,100,1.0,0.966
-1.0,6.0,-3.0,100,0.957,0.1265
-5.0,7.0,-3.0,100,1.0,1.0
-4.0,7.0,-3.0,100,1.0,1.0
-3.0,7.0,-3.0,100,1.0,1.0
-2.0,7.0,-3.0,100,1.0,0.921
-1.0,7.0,-3.0,100,0.919,0.087
-5.0,8.0,-3.0,100,1.0,1.0
-4.0,8.0,-3.0,100,1.0,1.0
-3.0,8.0,-3.0,100,1.0,1.0
-2.0,8.0,-3.0,100,1.0,0.8665
-1.0,8.0,-3.0,100,0.858,0.064
-5.0,4.0,-2.0,100,1.0,1.0
-4.0,4.0,-2.0,100,1.0,1.0
-3.0,4.0,-2.0,100,1.0,1.0
-2.0,4.0,-2.0,100,1.0,0.973
-1.0,4.0,-2.0,100,0.965,0.1165
-5.0,5.0,-2.0,100,1.0,1.0
-4.0,5.0,-2.0,100,1.0,1.0
-3.0,5.0,-2.0,100,1.0,1.0
-2.0,5.0,-2.0,100,1.0,0.911
-1.0,5.0,-2.0,100,0.9105,0.055
-5.0,6.0,-2.0,100,1.0,1.0
-4.0,6.0,-2.0,100,1.0,1.0
-3.0,6.0,-2.0,100,1.0,0.9995
-2.0,6.0,-2.0,100,1.0,0.813
-1.0,6.0,-2.0,100,0.812,0.0555
-5.0,7.0,-2.0,100,1.0,1.0
-4.0,7.0,-2.0,100,1.0,1.0
-3.0,7.0,-2.0,100,1.0,0.998
-2.0,7.0,-2.0,100,0.9995,0.6555
-1.0,7.0,-2.0,100,0.6475,0.0785
-5.0,8.0,-2.0,100,1.0,1.0
-4.0,8.0,-2.0,100,1.0,1.0
-3.0,8.0,-2.0,100,1.0,0.992
-2.0,8.0,-2.0,100,0.9915,0.512
-1.0,8.0,-2.0,100,0.501,0.1355
-5.0,4.0,-1.0,100,1.0,1.0
-4.0,4.0,-1.0,100,1.0,1.0
-3.0,4.0,-1.0,100,1.0,1.0
-2.0,4.0,-1.0,100,1.0,0.765
-1.0,4.0,-1.0,100,0.772,0.088
-5.0,5.0,-1.0,100,1.0,1.0
-4.0,5.0,-1.0,100,1.0,1.0
-3.0,5.0,-1.0,100,1.0,0.9985
-2.0,5.0,-1.0,100,0.9955,0.463
-1.0,5.0,-1.0,100,0.457,0.276
-5.0,6.0,-1.0,100,1.0,1.0
-4.0,6.0,-1.0,100,1.0,1.0
-3.0,6.0,-1.0,100,1.0,0.9615
-2.0,6.0,-1.0,100,0.967,0.177
-1.0,6.0,-1.0,100,0.191,0.5255
-5.0,7.0,-1.0,100,1.0,1.0
-4.0,7.0,-1.0,100,1.0,1.0
-3.0,7.0,-1.0,100,1.0,0.824
-2.0,7.0,-1.0,100,0.831,0.0655
-1.0,7.0,-1.0,100,0.0785,0.723
-5.0,8.0,-1.0,100,1.0,1.0
-4.0,8.0,-1.0,100,1.0,0.9915
-3.0,8.0,-1.0,100,0.99,0.565
-2.0,8.0,-1.0,100,0.575,0.057
-1.0,8.0,-1.0,100,0.0625,0.8595
-5.0,4.0,0.0,100,1.0,1.0
-4.0,4.0,0.0,100,1.0,1.0
-3.0,4.0,0.0,100,1.0,0.922
-2.0,4.0,0.0,100,0.926,0.0585
-1.0,4.0,0.0,100,0.05,0.921
-5.0,5.0,0.0,100,1.0,1.0
-4.0,5.0,0.0,100,1.0,0.999
-3.0,5.0,0.0,100,0.999,0.347
-2.0,5.0,0.0,100,0.331,0.37
-1.0,5.0,0.0,100,0.33,0.9985
-5.0,6.0,0.0,100,1.0,1.0
-4.0,6.0,0.0,100,1.0,0.8125
-3.0,6.0,0.0,100,0.8125,0.0465
-2.0,6.0,0.0,100,0.0565,0.824
-1.0,6.0,0.0,100,0.84,1.0
-5.0,7.0,0.0,100,1.0,0.9835
-4.0,7.0,0.0,100,0.98,0.275
-3.0,7.0,0.0,100,0.2785,0.2525
-2.0,7.0,0.0,100,0.2705,0.9755
-1.0,7.0,0.0,100,0.981,1.0
-5.0,8.0,0.0,100,0.999,0.7175
-4.0,8.0,0.0,100,0.7015,0.0525
-3.0,8.0,0.0,100,0.053,0.6925
-2.0,8.0,0.0,100,0.697,0.9985
-1.0,8.0,0.0,100,0.9985,1.0
-5.0,4.0,1.0,100,1.0,1.0
-4.0,4.0,1.0,100,1.0,0.9755
-3.0,4.0,1.0,100,0.979,0.0935
-2.0,4.0,1.0,100,0.094,0.7745
-1.0,4.0,1.0,100,0.782,1.0
-5.0,5.0,1.0,100,1.0,0.9975
-4.0,5.0,1.0,100,0.9955,0.272
-3.0,5.0,1.0,100,0.268,0.437
-2.0,5.0,1.0,100,0.4545,0.9965
-1.0,5.0,1.0,100,0.998,1.0
-5.0,6.0,1.0,100,0.998,0.5125
-4.0,6.0,1.0,100,0.509,0.1845
-3.0,6.0,1.0,100,0.158,0.9615
-2.0,6.0,1.0,100,0.9625,1.0
-1.0,6.0,1.0,100,1.0,1.0
-5.0,7.0,1.0,100,0.738,0.061
-4.0,7.0,1.0,100,0.0595,0.817
-3.0,7.0,1.0,100,0.8345,1.0
-2.0,7.0,1.0,100,0.999,1.0
-1.0,7.0,1.0,100,1.0,1.0
-5.0,8.0,1.0,100,0.055,0.565
-4.0,8.0,1.0,100,0.569,0.9915
-3.0,8.0,1.0,100,0.987,1.0
-2.0,8.0,1.0,100,1.0,1.0
-1.0,8.0,1.0,100,1.0,1.0
-5.0,4.0,2.0,100,1.0,1.0
-4.0,4.0,2.0,100,1.0,0.797
-3.0,4.0,2.0,100,0.7995,0.1145
-2.0,4.0,2.0,100,0.114,0.964
-1.0,4.0,2.0,100,0.9665,1.0
-5.0,5.0,2.0,100,1.0,0.879
-4.0,5.0,2.0,100,0.874,0.067
-3.0,5.0,2.0,100,0.0585,0.919
-2.0,5.0,2.0,100,0.901,1.0
-1.0,5.0,2.0,100,1.0,1.0
-5.0,6.0,2.0,100,0.9405,0.0615
-4.0,6.0,2.0,100,0.05,0.824
-3.0,6.0,2.0,100,0.8005,1.0
-2.0,6.0,2.0,100,1.0,1.0
-1.0,6.0,2.0,100,1.0,1.0
-5.0,7.0,2.0,100,0.092,0.6635
-4.0,7.0,2.0,100,0.6535,0.999
-3.0,7.0,2.0,100,1.0,1.0
-2.0,7.0,2.0,100,1.0,1.0
-1.0,7.0,2.0,100,1.0,1.0
-5.0,8.0,2.0,100,0.5285,0.9935
-4.0,8.0,2.0,100,0.9925,1.0
-3.0,8.0,2.0,100,1.0,1.0
-2.0,8.0,2.0,100,1.0,1.0
-1.0,8.0,2.0,100,1.0,1.0
-5.0,4.0,3.0,100,1.0,1.0
-4.0,4.0,3.0,100,0.9995,0.553
-3.0,4.0,3.0,100,0.5555,0.2865
-2.0,4.0,3.0,100,0.2795,0.992
-1.0,4.0,3.0,100,0.991,1.0
-5.0,5.0,3.0,100,1.0,0.6455
-4.0,5.0,3.0,100,0.668,0.19
-3.0,5.0,3.0,100,0.1825,0.9815
-2.0,5.0,3.0,100,0.9785,1.0
-1.0,5.0,3.0,100,1.0,1.0
-5.0,6.0,3.0,100,0.731,0.123
-4.0,6.0,3.0,100,0.1275,0.957
-3.0,6.0,3.0,100,0.952,1.0
-2.0,6.0,3.0,100,1.0,1.0
-1.0,6.0,3.0,100,1.0,1.0
-5.0,7.0,3.0,100,0.07,0.918
-4.0,7.0,3.0,100,0.9195,1.0
-3.0,7.0,3.0,100,1.0,1.0
-2.0,7.0,3.0,100,1.0,1.0
-1.0,7.0,3.0,100,1.0,1.0
-5.0,8.0,3.0,100,0.8785,0.9995
-4.0,8.0,3.0,100,1.0,1.0
-3.0,8.0,3.0,100,1.0,1.0
-2.0,8.0,3.0,100,1.0,1.0
-1.0,8.0,3.0,100,1.0,1.0
